seinonella_peptonophila	Bacteria	36	112248	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Thermoactinomycetaceae; Seinonella	2	1239	91061	1385	186824	292637
roseomonas_mucosa	Bacteria	31	207340	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Roseomonas	2	1224	28211	204441	433	125216
agrobacterium_viscosum	Bacteria	30	300300	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Agrobacterium	2	1224	28211	356	82115	357
enterococcus_casseliflavus	Bacteria	36	37734	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	2	1239	91061	186826	81852	1350
mycobacterium_timonense	Bacteria	30	701043	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)	2	201174	1760	85007	1762	1763
streptomyces_aburaviensis	Bacteria	27	67265	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces	2	201174	1760	85011	2062	1883
ureibacillus_suwonensis	Bacteria	51	313007	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Planococcaceae; Ureibacillus	2	1239	91061	1385	186818	160795
methylibium_fulvum	Bacteria	28	363843	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; unclassified Burkholderiales; Burkholderiales Genera incertae sedis; Rhizobacter	2	1224	28216	80840	NA	212743
agaricostilbum_hyphaenes	Eukaryota	20	44565	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Basidiomycota; Pucciniomycotina; Agaricostilbomycetes; Agaricostilbales; Agaricostilbaceae; Sterigmatomyces	2759	5204	162480	48846	48847	5615
acanthamoeba_royreba	Eukaryota	25	32600	cellular organisms; Eukaryota; Amoebozoa; Discosea; Longamoebia; Centramoebida; Acanthamoebidae; Acanthamoeba	2759	NA	NA	1485168	33677	5754
erwinia_taxi	Bacteria	26	1549858	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas	2	1224	28211	204457	41297	13687
phymatotrichum_omnivorum	Eukaryota	24	231936	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; Pezizomycetes; Pezizales; Rhizinaceae; Phymatotrichopsis	2759	4890	147549	5185	44643	265489
nocardiopsis_algeriensis	Bacteria	28	1478215	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Nocardiopsis	2	201174	1760	85012	83676	2013
brenneria_alni	Bacteria	28	71656	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Brenneria	2	1224	1236	91347	1903410	71655
methanobacterium_sp	Archaea	41	2164	cellular organisms; Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium	2157	28890	183925	2158	2159	2160
acremonium_roseolum	Eukaryota	25	1036764	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreales incertae sedis; Acremonium	2759	4890	147550	5125	NA	159075
streptomyces_cheonanensis	Bacteria	28	312720	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces	2	201174	1760	85011	2062	1883
leathesia_japonica	Eukaryota	10	442698	cellular organisms; Eukaryota; Stramenopiles; PX clade; Phaeophyceae; Ectocarpales; Chordariaceae; Vimineoleathesia	2759	2870	NA	2877	66220	1776299
chainia_violens	Bacteria	27	66377	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces	2	201174	1760	85011	2062	1883
serratia_sp	Bacteria	27	616	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia	2	1224	1236	91347	1903411	613
dictyostelium_antarcticum	Eukaryota	15	1400258	cellular organisms; Eukaryota; Amoebozoa; Mycetozoa; Dictyosteliida; Dictyostelium	2759	NA	NA	33083	NA	5782
nocardia_veterana	Bacteria	30	132249	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia	2	201174	1760	85007	85025	1817
bacillus_atrophaeus	Bacteria	29	1452	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis group	2	1239	91061	1385	186817	1386
nevskia_terrae	Bacteria	28	675609	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Nevskiales; Sinobacteraceae; Nevskia	2	1224	1236	1775403	568386	64001
streptomyces_bungoensis	Bacteria	28	285568	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces	2	201174	1760	85011	2062	1883
silvimonas_amylolytica	Bacteria	28	449663	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Chromobacteriaceae; Silvimonas	2	1224	28216	206351	1499392	300264
cochliobolus_ovariicola	Eukaryota	24	1056646	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; dothideomyceta; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Pleosporaceae; Curvularia	2759	4890	147541	92860	28556	5502
spiroplasma_melliferum	Bacteria	31	2134	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Entomoplasmatales; Spiroplasmataceae; Spiroplasma	2	544448	31969	186328	2131	2132
schwanniomyces_etchellsii	Eukaryota	24	28550	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Schwanniomyces	2759	4890	4891	4892	766764	766758
cruoricaptor_ignavus	Bacteria	28	1118202	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cruoricaptor	2	976	117743	200644	49546	1433995
